"","pred_oot","fraud","same_zip_1#x","same_zip_5#x","same_ssn_5#x","same_ssn_3#x","same_nameDOB_5#x","same_ssn_diff_phone_3#x","same_ssn_diff_phone_5#x","same_ssn_diff_phone_7#x","same_ssn_diff_address_5#x","same_ssn_diff_address_7#x","same_ssn_diff_dob_14#x","same_ssn_diff_zip_30#x","same_ssn_diff_zip_14#x","same_ssn_diff_zip_7#x","same_zip_diff_address_1#x","same_zip_diff_ssn_1#x","same_phone_diff_zip_3#x","same_phone_diff_zip_5#x","same_phone_diff_dob_7#x","same_phone_diff_dob_1#x","same_phone_diff_ssn_3#x"
"15",0.092239332736914,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,2
"16",0.0916032433183649,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,1
"17",0.0913260590846552,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
"18",0.70638492958327,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,855,1568,1090,0,857
"19",0.0883134059572843,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
"20",0.0916032433183649,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,1
"21",0.0956504544615531,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,2,2,0,2
"22",0.0937401591386664,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,4
"23",0.0925221079692495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,2
"24",0.0925331075727958,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,2
"25",0.0909505712066097,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,1
"26",0.0903439565904922,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,2,5,6,0,2
"27",0.0910974070689339,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"28",0.0913911817938573,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"29",0.0920706636411854,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0
"30",0.0928920021856687,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,2
"31",0.0910322840232187,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
"32",0.0910322840232187,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
"33",0.0973050628549903,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,3,1,3
"34",0.0913911817938573,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"35",-0.673187254314565,0,0,0,1,278,1,215,405,593,515,746,611,1050,1050,685,0,0,1,2,3,0,1
"36",0.127807504252393,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,121,136,0,78
"37",0.0910974070689339,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"38",0.092310044538441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
"39",0.0919621474918462,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1
"40",0.0947205910220295,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,2,0,1
"41",0.0914563051397874,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42",0.0920272658936814,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
"43",0.0914563051397874,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"44",0.0920272658936814,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
"45",0.0940340277034342,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,10,0,6
"46",0.0914563051397874,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"47",0.0913911817938573,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"48",0.0944637645029947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,13,0,7
"49",0.0935337757278252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,7,0,4
"50",0.0916032433183649,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,1
"51",0.0913150626097707,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
"52",0.0928102995262965,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,3
"53",0.0913260590846552,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
"54",0.0910974070689339,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"55",0.0914563051397874,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56",0.0914563051397874,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57",-0.682312001675622,0,0,1,1,279,0,216,406,594,516,747,611,1051,1051,686,0,0,0,1,6,0,0
"58",0.0906733847464569,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
"59",0.0905431394808478,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0
"60",0.0914563051397874,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"61",-0.694270212763025,0,0,1,1,280,0,217,407,595,517,748,612,1052,1052,687,0,0,0,0,0,0,0
"62",0.0909671618888173,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0
"63",0.0919621474918462,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1
"64",0.0906733847464569,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
"65",0.0925982295471262,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2
"66",0.136881994624251,1,0,1,1,14,0,14,30,40,30,40,42,62,62,39,0,0,1,4,5,0,1
"67",0.0958042384759541,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,1,1
"68",0.0889440188352968,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
"69",0.0920272658936814,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
"70",0.0913094712036913,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1
"71",0.0913911817938573,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"72",0.0941424453217554,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,6,5,0,3
"73",0.0907385086270882,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"74",0.0920272658936814,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
"75",0.0925331075727958,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,2
"76",0.0922449234226737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1
"77",0.0923045601980779,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,0,4
"78",0.0912609370448412,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0
"79",0.708048159942824,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,856,1569,1091,0,858
"80",0.0931040707096475,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,3
"81",0.0924679917102698,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,0,2
"82",0.104177200048558,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,2,4,5,0,2
"83",0.0920272658936814,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
"84",0.0919621474918462,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1
"85",0.0858253112406022,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,4,4,6,0,4
"86",0.0919621474918462,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1
"87",0.0921742037922162,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,0,2
"88",0.092310044538441,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
"89",0.0922449234226737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1
"90",0.0963100812100823,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,4,1,2
"91",0.0914563051397874,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92",0.0914563051397874,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93",0.0914563051397874,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"94",0.0907385086270882,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"95",0.0925982295471262,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2
"96",0.0925982295471262,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2
"97",0.0928369893759158,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
"98",-0.708444481311256,0,0,1,1,281,0,218,408,596,518,749,613,1053,1053,688,0,0,0,0,1,0,0
"99",0.092239332736914,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,2
"100",0.0958042384759541,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,1,1
"101",0.0914564135478362,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,0,2
"102",0.092239332736914,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,2
"103",0.0913911817938573,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"104",0.0913911817938573,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"105",0.093407952607355,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2
"106",0.0929738257132489,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,0,3
"107",0.0916032433183649,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,1
"108",0.0926149213214889,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7,0,3
"109",0.0920272658936814,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
"110",0.0931858891731612,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,8,0,4
"111",0.0919071312187374,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"112",0.0925982295471262,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2
"113",0.0933868433226384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,3
"114",0.0914729995297752,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,0,1
"115",0.0917390833952016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"116",0.0912609370448412,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0
"117",0.0918153126135952,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,0,2
"118",0.0925982295471262,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2
"119",0.0907385086270882,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"120",0.091179225450593,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,0,1
"121",0.0919621474918462,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1
"122",0.0907385086270882,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"123",0.0923862729273754,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,0,3
"124",0.0937046114000044,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,8,12,13,0,8
"125",0.0909020387503336,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0
"126",0.0918153126135952,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,0,2
"127",-0.719509791012991,0,0,1,1,282,1,219,409,597,519,750,614,1054,1054,689,0,0,3,5,5,0,3
"128",0.0928976995515189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7,0,3
"129",0.093889139653162,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,4,5,0,0
"130",0.0913260590846552,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
"131",0.0909561623143749,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
"132",0.0916032433183649,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,1
"133",0.0913911817938573,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"134",0.0918420085022593,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
"135",0.0925331075727958,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,2
"136",0.0905431394808478,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0
"137",0.0918970214138757,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,1
"138",0.0931583113729506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,9,0,5
"139",0.0925982295471262,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2
"140",0.0953879168833158,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,8,0,7
"141",0.0920272658936814,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
"142",0.0919621474918462,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1
"143",0.0914563051397874,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"144",0.0925331075727958,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,2
"145",0.0864779770077224,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,4,5,5,0,4
"146",0.0913260590846552,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
"147",0.0919621474918462,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1
"148",0.0914729995297752,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,0,1
"149",0.0913911817938573,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"150",0.092239332736914,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,2
"151",0.0926856419705804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,0,2
"152",0.0913260590846552,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
"153",0.0925982295471262,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2
"154",0.0914729995297752,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,0,1
"155",0.0921090863580833,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,0,2
"156",0.0913260590846552,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
"157",0.0909505712066097,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,1
"158",0.0896911803925253,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0
"159",0.0915381202089851,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,1
"160",0.0856950451730303,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,4,6,8,0,4
"161",0.0916032433183649,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,1
"162",0.0914563051397874,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"163",0.0913260590846552,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
"164",0.0923267375497165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,6,0,2
"165",0.0921742037922162,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,0,2
"166",0.0910974070689339,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"167",0.0915381202089851,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,1
"168",0.0910974070689339,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"169",0.0916739610534354,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"170",0.0921090863580833,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,0,2
"171",0.0908369146805275,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0
"172",0.0914563051397874,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"173",0.0907385086270882,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"174",0.0909505712066097,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,1
"175",0.0924679917102698,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,0,2
"176",0.0914563051397874,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"177",0.0926800477778091,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,0,3
"178",0.708697559998233,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,857,1570,1091,0,859
"179",0.0913260590846552,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
"180",0.0914563051397874,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"181",0.0919071312187374,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"182",0.0914563051397874,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"183",0.0910322840232187,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
"184",0.0933978518756124,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,0,3
"185",0.0915215340378712,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,0,2
"186",0.0919621474918462,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1
"187",0.0917390833952016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"188",0.0918970214138757,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,1
"189",0.0924679917102698,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,0,2
"190",0.0906900743598602,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,8,0,1
"191",0.092239332736914,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,2
"192",0.0948743755530235,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,1,0
"193",0.0920272658936814,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
"194",0.0926038218845282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1
"195",0.0913911817938573,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"196",0.0854829916084203,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,3,5,6,0,3
"197",0.0921090863580833,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,0,2
"198",0.0925331075727958,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,2
"199",0.0921090863580833,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,0,2
"200",0.0912499399878801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0
"201",0.0924679917102698,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,0,2
"202",-0.726787339224269,0,0,1,1,283,0,220,410,598,520,751,614,1055,1055,690,0,0,2,2,2,0,2
"203",0.0918970214138757,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,1
"204",0.0920272658936814,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
"205",0.0923862729273754,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,0,3
"206",0.0917390833952016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"207",0.0910322840232187,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
"208",0.0906623880896735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"209",0.0843410639522848,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,3,4,0,1
"210",0.0910974070689339,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"211",0.0925982295471262,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2
"212",0.0914563051397874,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"213",0.0931040707096475,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,3
"214",0.0904448373062554,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,0,2
"215",0.0926856419705804,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,0,2
"216",0.0926800477778091,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,0,3
"217",0.0917501874087396,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,0,2
"218",0.0914563051397874,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"219",0.0928102995262965,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,3
"220",0.0895776331476885,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,7,8,0,1
"221",0.0929738257132489,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,0,3
"222",0.0919621474918462,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1
"223",0.0916683684140811,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1
"224",0.0920439603965282,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,6,0,2
"225",0.0914563051397874,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"226",0.0910974070689339,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"227",0.0924129687651079,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,1
"228",0.0925982295471262,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2
"229",0.0927718713524304,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1
"230",0.0913911817938573,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"231",0.0914563051397874,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"232",0.0924513946397714,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3
"233",0.0909020387503336,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0
"234",0.0920272658936814,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
"235",0.0913911817938573,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"236",0.086412855033392,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,4,6,6,0,4
"237",0.0925498070305697,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,8,0,3
"238",0.0920272658936814,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
